step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
203,CASH_OUT,80747.29,C536500956,0.0,0.0,C2111326031,7299783.54,7380530.83,0,0
158,CASH_IN,44621.8,C217008677,20301.0,64922.8,C135463009,0.0,0.0,0,0
132,CASH_OUT,246603.3,C448104747,0.0,0.0,C179175231,3656203.95,4029146.2,0,0
275,PAYMENT,1604.03,C1063742446,210409.0,208804.97,M1299009178,0.0,0.0,0,0
85,CASH_OUT,167679.27,C2032147559,167679.27,0.0,C599607213,165580.61,333259.88,1,0
204,PAYMENT,10800.84,C488196749,0.0,0.0,M150421220,0.0,0.0,0,0
227,PAYMENT,11542.2,C1939202233,0.0,0.0,M1918309462,0.0,0.0,0,0
187,CASH_OUT,239651.39,C1032311922,0.0,0.0,C1046338731,3483527.46,3723178.84,0,0
163,PAYMENT,17104.9,C198776985,50200.0,33095.1,M598429556,0.0,0.0,0,0
119,CASH_OUT,148070.97,C1672177335,2002.0,0.0,C2121831742,2515489.7,2663560.67,0,0
237,TRANSFER,338607.98,C489378629,0.0,0.0,C1169122855,904800.7,1243408.69,0,0
538,PAYMENT,13634.58,C1196516221,0.0,0.0,M223669609,0.0,0.0,0,0
37,CASH_OUT,510549.03,C1758441716,0.0,0.0,C927300650,3693443.34,4203992.37,0,0
9,PAYMENT,9766.58,C95439313,497185.15,487418.56,M1413136076,0.0,0.0,0,0
723,CASH_OUT,6199009.0,C935658927,6199009.0,0.0,C1938522935,938804.47,7137813.47,1,0
368,CASH_OUT,199414.45,C1712549867,199414.45,0.0,C359165677,0.0,199414.45,1,0
236,PAYMENT,6592.85,C1068893918,12938.0,6345.15,M1099576614,0.0,0.0,0,0
235,CASH_IN,236685.76,C363024354,21290.0,257975.76,C1333769652,254558.64,17872.88,0,0
19,PAYMENT,6320.1,C2069940905,769754.42,763434.32,M242440068,0.0,0.0,0,0
398,CASH_OUT,3977.87,C1588860395,37769.0,33791.13,C1582224580,0.0,3977.87,0,0
235,CASH_OUT,157923.52,C100832090,0.0,0.0,C1139497300,249561.18,407484.7,0,0
399,PAYMENT,9783.48,C804406971,0.0,0.0,M347968703,0.0,0.0,0,0
211,TRANSFER,1049232.11,C248568064,1049232.11,0.0,C280959828,0.0,0.0,1,0
331,CASH_OUT,142231.8,C1177286967,22678.0,0.0,C16605802,0.0,142231.8,0,0
47,PAYMENT,1016.83,C1413188904,36941.0,35924.17,M787093315,0.0,0.0,0,0
330,CASH_OUT,252342.69,C940829882,0.0,0.0,C542320326,726501.3,978843.99,0,0
322,CASH_IN,63496.43,C1812878390,12219.0,75715.43,C185963843,146601.12,83104.69,0,0
378,PAYMENT,8510.09,C1757274106,6270.58,0.0,M1375370603,0.0,0.0,0,0
305,CASH_OUT,368760.49,C368328739,0.0,0.0,C1001208430,1085829.89,1454590.39,0,0
327,PAYMENT,11404.46,C1593018901,18012.0,6607.54,M1132947378,0.0,0.0,0,0
232,CASH_OUT,38393.33,C1867452812,57950.0,19556.67,C505782792,235501.92,273895.26,0,0
354,PAYMENT,19349.98,C835522117,0.0,0.0,M743233094,0.0,0.0,0,0
329,PAYMENT,5075.12,C1482215113,21044.0,15968.88,M248772836,0.0,0.0,0,0
250,CASH_OUT,113640.38,C1120679171,0.0,0.0,C1727354538,219523.14,333163.52,0,0
354,CASH_IN,110847.74,C535820947,2160689.0,2271536.74,C1855341567,1549244.92,1438397.18,0,0
177,PAYMENT,1777.48,C2141902653,113341.0,111563.52,M1929683348,0.0,0.0,0,0
232,TRANSFER,398671.31,C2040730825,5061.0,0.0,C241308114,35063.98,433735.28,0,0
542,CASH_IN,137964.09,C320621073,2563040.37,2701004.46,C160250834,1024537.98,886573.89,0,0
690,CASH_OUT,3574316.05,C438537495,3574316.05,0.0,C2102646541,260882.71,3835198.77,1,0
237,CASH_OUT,141096.85,C21544738,39842.0,0.0,C2068223545,21213.0,162309.85,0,0
161,TRANSFER,197183.07,C1500751532,0.0,0.0,C173141569,8650310.64,8847493.71,0,0
321,PAYMENT,24768.57,C677695730,21573.0,0.0,M1730854331,0.0,0.0,0,0
226,CASH_IN,43533.47,C1961104197,10080.0,53613.47,C1339429872,0.0,0.0,0,0
231,TRANSFER,194247.71,C1387356093,0.0,0.0,C914102636,309040.28,715354.54,0,0
373,CASH_IN,24711.74,C44249223,12952120.99,12976832.73,C2144468105,201147.8,176436.06,0,0
694,CASH_OUT,5175876.53,C731901376,5175876.53,0.0,C1761260133,7229712.73,12405589.26,1,0
182,CASH_OUT,258366.76,C2023202637,266.0,0.0,C115429683,2914858.9,3173225.67,0,0
303,CASH_IN,111168.42,C127735704,223.0,111391.42,C1010057708,406145.58,294977.16,0,0
597,TRANSFER,88099.88,C16417256,88099.88,0.0,C1246176741,0.0,0.0,1,0
154,CASH_IN,363626.22,C6496251,4310395.0,4674021.23,C1189179252,3996984.58,3633358.35,0,0
621,PAYMENT,388.04,C1360012913,5551.0,5162.96,M1760414180,0.0,0.0,0,0
255,CASH_OUT,229110.92,C1483105591,19919.0,0.0,C532804043,0.0,229110.92,0,0
17,CASH_IN,98367.18,C1570835069,2391893.44,2490260.62,C279730708,2444670.58,2346303.39,0,0
237,PAYMENT,21972.05,C1312469307,34625.52,12653.47,M1312070234,0.0,0.0,0,0
17,CASH_OUT,50184.12,C991396928,0.0,0.0,C2012581637,1088989.15,1139173.26,0,0
210,CASH_OUT,88674.72,C1510530019,0.0,0.0,C1077708575,1269979.94,1358654.66,0,0
140,CASH_OUT,16191.62,C1345537470,2537.0,0.0,C857266323,126367.01,142558.63,0,0
139,TRANSFER,509883.89,C2041658441,106486.0,0.0,C643201744,765130.77,1275014.66,0,0
406,PAYMENT,28875.5,C60968711,10095.0,0.0,M1086323448,0.0,0.0,0,0
400,CASH_IN,249737.69,C1191867141,6337.0,256074.69,C684771946,835916.69,586179.01,0,0
331,PAYMENT,28369.74,C1078781426,9076.0,0.0,M1401367895,0.0,0.0,0,0
40,CASH_IN,252737.08,C178698674,17989.0,270726.08,C1774661306,0.0,0.0,0,0
251,CASH_IN,258074.42,C598916493,929.0,259003.42,C26942118,0.0,0.0,0,0
351,PAYMENT,9720.97,C1591213510,86436.53,76715.56,M1753711558,0.0,0.0,0,0
153,CASH_IN,123226.04,C1458889304,21225.0,144451.04,C307960572,4674613.25,4551387.22,0,0
401,PAYMENT,9858.96,C1387512168,0.0,0.0,M1668223473,0.0,0.0,0,0
394,PAYMENT,8698.57,C1407139053,0.0,0.0,M655583214,0.0,0.0,0,0
596,CASH_OUT,204721.27,C357911107,204721.27,0.0,C1450973124,0.0,204721.27,1,0
38,CASH_OUT,79198.44,C1956585676,0.0,0.0,C1856866525,1682353.91,1761552.35,0,0
182,TRANSFER,767755.17,C304885039,767755.17,0.0,C2068840304,0.0,0.0,1,0
372,CASH_OUT,519493.52,C1953848372,0.0,0.0,C955026404,4357384.48,4876878.0,0,0
165,TRANSFER,798007.45,C166998225,798007.45,0.0,C1222965413,0.0,0.0,1,0
211,PAYMENT,1967.51,C2016779189,281.0,0.0,M2104952361,0.0,0.0,0,0
322,CASH_OUT,357690.85,C1600621160,0.0,0.0,C438540401,1226381.68,1584072.52,0,0
724,TRANSFER,72389.42,C369360182,72389.42,0.0,C1892199981,0.0,0.0,1,0
676,CASH_OUT,327773.15,C1561550785,327773.15,0.0,C1078506798,696949.46,1024722.61,1,0
40,CASH_OUT,134715.88,C104784962,31966.0,0.0,C1167363757,0.0,134715.88,0,0
381,CASH_OUT,75514.45,C1105389212,55525.0,0.0,C977859325,0.0,75514.45,0,0
278,PAYMENT,3714.61,C66542908,5038.0,1323.39,M1459510436,0.0,0.0,0,0
402,CASH_OUT,15809.81,C1941770360,21776.0,5966.19,C1611515103,0.0,15809.81,0,0
234,CASH_OUT,450489.27,C745977891,450489.27,0.0,C1398681592,122047.64,572536.91,1,0
14,TRANSFER,143032.0,C1960144830,143032.0,0.0,C801162238,0.0,0.0,1,0
132,PAYMENT,32068.6,C2034265661,524466.65,492398.05,M1984743975,0.0,0.0,0,0
378,CASH_OUT,276136.3,C1786268119,0.0,0.0,C1118047026,1291835.12,1567971.42,0,0
10,PAYMENT,3748.69,C1639845810,0.0,0.0,M1412528931,0.0,0.0,0,0
40,PAYMENT,13928.88,C704957103,265.0,0.0,M1635140754,0.0,0.0,0,0
209,PAYMENT,8398.98,C2132927765,328083.2,319684.22,M2056861242,0.0,0.0,0,0
396,TRANSFER,1750315.12,C740642869,0.0,0.0,C1919162083,9951459.89,11701775.0,0,0
546,CASH_IN,154068.15,C1263392235,52141.0,206209.15,C859072649,0.0,0.0,0,0
306,CASH_IN,243174.39,C1600989345,21813.0,264987.39,C1160779612,555109.69,311935.31,0,0
206,CASH_OUT,185078.91,C443927144,4635.0,0.0,C1721328727,316210.04,501288.94,0,0
164,CASH_OUT,177680.54,C741693784,177680.54,0.0,C1246356701,158560.03,336240.57,1,0
402,TRANSFER,395304.31,C1320546635,0.0,0.0,C1376102895,552203.98,808222.77,0,0
323,PAYMENT,19632.4,C857977676,168703.66,149071.25,M1707630234,0.0,0.0,0,0
212,PAYMENT,13078.87,C576935335,0.0,0.0,M1240524924,0.0,0.0,0,0
372,CASH_OUT,400247.34,C1166437187,0.0,0.0,C1494902740,1056209.89,1456457.23,0,0
8,PAYMENT,4380.78,C1403903673,0.0,0.0,M1950779148,0.0,0.0,0,0
186,CASH_OUT,215143.76,C1054377764,48907.29,0.0,C1950721830,884775.37,1099919.14,0,0
95,PAYMENT,6389.23,C151380810,11650.0,5260.77,M671073333,0.0,0.0,0,0
398,CASH_OUT,269426.99,C1252102362,30483.0,0.0,C432396796,61110.97,330537.96,0,0
333,TRANSFER,2243379.63,C1518240201,0.0,0.0,C1997720696,3852972.33,6096351.96,0,0
50,TRANSFER,967153.5,C850743663,967153.5,0.0,C1137540009,0.0,0.0,1,0
234,TRANSFER,392139.55,C1811079479,17744.0,0.0,C1485891989,176647.39,568786.95,0,0
14,CASH_OUT,197626.17,C1710791091,0.0,0.0,C1028574311,10312435.58,11555615.78,0,0
203,CASH_OUT,249284.64,C714810445,208375.0,0.0,C199334971,782859.1,1032143.74,0,0
359,CASH_IN,256807.85,C1043297247,4730944.21,4987752.06,C1870563315,982454.46,725646.6,0,0
617,CASH_IN,238784.65,C644662995,4693571.76,4932356.4,C157569271,400961.87,162177.22,0,0
247,CASH_OUT,76646.05,C1873858924,76646.05,0.0,C587506100,0.0,76646.05,1,0
227,PAYMENT,20916.73,C1575108626,0.0,0.0,M94286603,0.0,0.0,0,0
139,CASH_OUT,506995.12,C1921062144,0.0,0.0,C1556270214,2514221.34,3021216.46,0,0
308,PAYMENT,10336.79,C524046060,17064.0,6727.21,M600979227,0.0,0.0,0,0
184,PAYMENT,12121.71,C531303821,99915.0,87793.29,M375094602,0.0,0.0,0,0
185,TRANSFER,140729.31,C1796720582,0.0,0.0,C1821030425,465446.13,606175.44,0,0
381,PAYMENT,5559.96,C1464744174,0.0,0.0,M74321929,0.0,0.0,0,0
182,PAYMENT,4420.59,C1039854846,0.0,0.0,M1014833215,0.0,0.0,0,0
20,PAYMENT,1560.83,C1009735512,166934.78,165373.96,M919320069,0.0,0.0,0,0
37,CASH_OUT,49194.93,C1983097959,20683.0,0.0,C1930409721,942001.33,991196.27,0,0
178,CASH_OUT,40885.31,C293594690,21316.0,0.0,C1182109986,0.0,40885.31,0,0
514,TRANSFER,1002793.77,C1958192911,0.0,0.0,C2078335124,1390157.68,2392951.45,0,0
131,PAYMENT,1167.97,C1503078756,2841.0,1673.03,M463125923,0.0,0.0,0,0
180,PAYMENT,31228.56,C1967332037,10621.27,0.0,M1233080485,0.0,0.0,0,0
381,PAYMENT,10215.92,C792171575,127247.2,117031.29,M1032442072,0.0,0.0,0,0
708,CASH_OUT,1494146.93,C171779643,1494146.93,0.0,C808534536,0.0,1494146.93,1,0
351,CASH_OUT,135822.43,C1503321847,0.0,0.0,C2138240669,548981.9,684804.33,0,0
373,PAYMENT,1424.03,C1560103372,449229.0,447804.97,M1028222051,0.0,0.0,0,0
378,CASH_IN,345968.41,C2106651324,25720031.22,26065999.63,C354369138,3650110.56,3304142.15,0,0
180,CASH_OUT,62233.15,C1280032442,52945.0,0.0,C1667089666,64366.05,126599.2,0,0
140,TRANSFER,128950.28,C195086527,0.0,0.0,C1133520647,2311440.83,2440391.1,0,0
551,TRANSFER,150924.76,C1104531414,150924.76,0.0,C1502819168,0.0,0.0,1,0
157,CASH_OUT,49223.39,C881747763,0.0,0.0,C1467468689,1482019.75,1531243.14,0,0
670,TRANSFER,1938347.14,C574846060,1938347.14,0.0,C1073035418,0.0,0.0,1,0
205,TRANSFER,137097.35,C180141685,0.0,0.0,C1316793084,7701240.69,7838338.04,0,0
306,PAYMENT,1122.76,C786979120,0.0,0.0,M1506822468,0.0,0.0,0,0
596,CASH_OUT,61424.47,C1968015248,0.0,0.0,C1962705973,366380.59,427805.06,0,0
38,PAYMENT,5465.35,C1987801451,11635.0,6169.65,M396417742,0.0,0.0,0,0
256,PAYMENT,15363.56,C1550604900,0.0,0.0,M2018563702,0.0,0.0,0,0
586,PAYMENT,2012.07,C207646389,0.0,0.0,M1142014143,0.0,0.0,0,0
190,CASH_IN,100267.38,C1766136002,5611.0,105878.38,C1945915435,854336.07,754068.7,0,0
369,CASH_IN,263343.43,C932218342,980014.54,1243357.96,C1315796286,283025.13,19681.71,0,0
303,CASH_OUT,48014.73,C1508474271,0.0,0.0,C1605511928,55647.47,103662.2,0,0
276,CASH_OUT,81595.54,C1360761487,20791.0,0.0,C2080099779,17605.25,99200.79,0,0
301,CASH_IN,96844.93,C872969627,9231.0,106075.93,C1344691011,11282.37,0.0,0,0
322,PAYMENT,9519.7,C1674770977,47887.55,38367.85,M908975958,0.0,0.0,0,0
121,PAYMENT,5521.12,C701154420,51674.0,46152.88,M1435299851,0.0,0.0,0,0
178,PAYMENT,816.44,C1151241925,0.0,0.0,M790365881,0.0,0.0,0,0
238,CASH_IN,136476.64,C340403207,3300753.27,3437229.91,C2057995125,324035.03,187558.39,0,0
190,TRANSFER,1075241.91,C323779023,0.0,0.0,C1856169468,7678375.94,8753617.85,0,0
644,PAYMENT,2170.2,C1897110808,957.0,0.0,M1492737732,0.0,0.0,0,0
353,PAYMENT,2454.8,C55031347,12924.37,10469.57,M1045054511,0.0,0.0,0,0
325,CASH_IN,3210.62,C1383397984,32189.0,35399.62,C1440147923,1068954.73,1065744.11,0,0
371,CASH_OUT,135836.21,C1646413392,0.0,0.0,C361761396,2583871.74,2719707.96,0,0
236,CASH_IN,57744.19,C1071065975,13624909.02,13682653.22,C1858669452,584305.11,526560.91,0,0
222,CASH_OUT,35759.12,C2078657417,35759.12,0.0,C242153254,528553.38,564312.49,1,0
382,TRANSFER,597115.18,C397805204,0.0,0.0,C2001594336,3753349.7,4350464.89,0,0
284,PAYMENT,6289.02,C100142444,102204.0,95914.98,M1576632239,0.0,0.0,0,0
420,CASH_OUT,1464160.5,C2024056212,1464160.5,0.0,C1653697681,462739.95,1926900.44,1,0
324,CASH_IN,66642.04,C420905412,9588310.96,9654953.0,C741709063,793188.71,726546.67,0,0
551,CASH_OUT,43907.29,C689467493,4570.0,0.0,C1646967877,203840.23,247747.52,0,0
599,CASH_OUT,26173.64,C140508825,0.0,0.0,C1998982322,2127929.19,2154102.83,0,0
395,CASH_IN,4024.08,C505568694,30399.0,34423.08,C2017114427,2141574.47,2137550.39,0,0
40,TRANSFER,354369.64,C1788765730,204842.0,0.0,C1172367117,0.0,354369.64,0,0
359,PAYMENT,5435.33,C1511172664,140330.44,134895.11,M1485430795,0.0,0.0,0,0
99,CASH_OUT,130653.37,C2001925235,130653.37,0.0,C238467459,89246.77,219900.14,1,0
509,CASH_OUT,1994525.04,C2059919874,1994525.04,0.0,C1227773063,337740.87,2332265.91,1,0
258,PAYMENT,4936.68,C1776158939,138338.0,133401.32,M1974317380,0.0,0.0,0,0
232,CASH_IN,325728.61,C1556435221,11235.0,336963.61,C1811652030,0.0,0.0,0,0
186,CASH_OUT,29816.21,C2109710609,15638.0,0.0,C2089035437,226315.59,256131.8,0,0
403,PAYMENT,1175.67,C1220860497,199233.39,198057.72,M338741087,0.0,0.0,0,0
310,CASH_OUT,112729.38,C1728598925,29913.0,0.0,C368673713,0.0,112729.38,0,0
228,CASH_IN,123235.38,C155122109,157225.0,280460.38,C672935174,108094.32,0.0,0,0
208,PAYMENT,1570.83,C1702942701,10238.0,8667.17,M2036338232,0.0,0.0,0,0
355,CASH_OUT,124778.29,C1531854359,211060.0,86281.71,C544892626,49827.3,932.42,0,0
154,PAYMENT,15865.94,C366248960,16045.0,179.06,M1688140942,0.0,0.0,0,0
249,PAYMENT,17555.22,C171525442,0.0,0.0,M1535177085,0.0,0.0,0,0
396,CASH_IN,98119.99,C2137240372,1823929.94,1922049.93,C464117087,3388555.85,3342996.29,0,0
205,CASH_IN,149128.9,C1170058555,19014041.69,19163170.59,C2017584728,5033319.57,4884190.68,0,0
130,CASH_OUT,93187.15,C1489860972,0.0,0.0,C266171809,912509.92,1005697.07,0,0
201,PAYMENT,3633.3,C2119765246,0.0,0.0,M886252362,0.0,0.0,0,0
37,CASH_OUT,208872.72,C1016708170,132.0,0.0,C720405045,96930.59,305803.31,0,0
249,CASH_OUT,8828.02,C38874174,407175.0,398346.98,C672394448,312931.93,321759.95,0,0
326,CASH_OUT,273684.34,C202003041,0.0,0.0,C549193644,3708155.93,3981840.27,0,0
254,PAYMENT,38967.86,C2080946708,212.0,0.0,M1039070336,0.0,0.0,0,0
256,CASH_OUT,317084.96,C769039930,7220.0,0.0,C1910377138,216817.62,533902.58,0,0
48,PAYMENT,3132.59,C1286761736,90465.23,87332.64,M1260611849,0.0,0.0,0,0
236,PAYMENT,2274.43,C333281820,0.0,0.0,M1175387338,0.0,0.0,0,0
202,CASH_IN,312735.02,C1747601044,4532501.6,4845236.62,C1538763150,1887919.85,1575184.83,0,0
45,CASH_IN,132823.81,C621024017,9132442.11,9265265.92,C55938931,2725669.69,2592845.88,0,0
157,CASH_OUT,117213.17,C1233416193,317486.13,200272.96,C49156790,5707394.95,5824608.12,0,0
370,CASH_OUT,138513.94,C1949764175,20137.59,0.0,C1877050036,12204.39,150718.33,0,0
238,CASH_OUT,90270.88,C629527902,11363.0,0.0,C1164532060,0.0,90270.88,0,0
599,CASH_OUT,131942.88,C967077917,0.0,0.0,C1332443944,2231081.14,2363024.02,0,0
262,CASH_IN,329122.25,C1848727160,1037483.14,1366605.38,C1105777254,523267.94,194145.69,0,0
203,PAYMENT,8321.61,C1052744794,19643.0,11321.39,M856534679,0.0,0.0,0,0
233,TRANSFER,48156.69,C2044046492,48156.69,0.0,C1686942753,0.0,0.0,1,0
163,CASH_OUT,306902.18,C1416715436,0.0,0.0,C1302898018,563272.7,605706.62,0,0
206,TRANSFER,166382.83,C202810499,11846.0,0.0,C1486617456,19289.87,185672.7,0,0
490,CASH_IN,61641.73,C985040587,181207.0,242848.73,C970945192,0.0,0.0,0,0
284,PAYMENT,52884.44,C1806612454,51543.95,0.0,M242026700,0.0,0.0,0,0
283,PAYMENT,14267.05,C271188943,11195.0,0.0,M973791262,0.0,0.0,0,0
234,DEBIT,701.67,C1553947575,4018.0,3316.33,C1253102848,1343531.01,1344232.69,0,0
737,TRANSFER,946705.53,C1524194171,946705.53,0.0,C357888969,0.0,0.0,1,0
357,PAYMENT,10691.18,C837428907,0.0,0.0,M188335747,0.0,0.0,0,0
736,CASH_OUT,1314660.84,C1660278884,1314660.84,0.0,C464467238,0.0,1314660.84,1,0
210,CASH_OUT,315238.19,C2105895101,11054.0,0.0,C1165441509,514899.77,830137.96,0,0
379,CASH_OUT,99458.21,C1220506270,99458.21,0.0,C843527352,425060.84,524519.05,1,0
238,PAYMENT,10757.64,C1111304820,2000.0,0.0,M587732615,0.0,0.0,0,0
134,CASH_OUT,19389.4,C744147761,9959.0,0.0,C40360640,887052.72,906442.11,0,0
8,DEBIT,3342.41,C300780867,3009.0,0.0,C179481608,50145.0,85007.07,0,0
225,PAYMENT,3202.17,C60034474,732.0,0.0,M1128177813,0.0,0.0,0,0
379,PAYMENT,6734.13,C155935239,30110.0,23375.87,M1942200879,0.0,0.0,0,0
12,CASH_OUT,291182.56,C103483511,11149.0,0.0,C4083263,580539.95,871722.51,0,0
54,CASH_OUT,438224.6,C1238831225,438224.6,0.0,C296924123,320697.46,758922.05,1,0
378,CASH_IN,28432.58,C1914460743,133093.0,161525.58,C2056624759,0.0,0.0,0,0
225,CASH_OUT,287659.88,C1571642174,301842.0,14182.12,C451691051,9075530.51,9363190.39,0,0
397,PAYMENT,2666.27,C167777683,444640.23,441973.96,M2057482155,0.0,0.0,0,0
208,CASH_OUT,343883.81,C1835392552,0.0,0.0,C2106897139,6529042.0,6872925.81,0,0
119,CASH_OUT,1082718.08,C1700746062,1082718.08,0.0,C2094758732,0.0,1082718.08,1,0
129,CASH_IN,61791.31,C1264681986,8716901.89,8778693.2,C2030449086,898159.27,836367.96,0,0
229,PAYMENT,2017.43,C1226088237,69562.66,67545.23,M1374563453,0.0,0.0,0,0
414,CASH_OUT,10000000.0,C2071282373,10000000.0,0.0,C803763593,0.0,10000000.0,1,0
249,CASH_IN,262120.5,C12781138,8127067.18,8389187.68,C449378182,407941.21,145820.71,0,0
301,TRANSFER,11997957.55,C1220505915,0.0,0.0,C845355332,12447196.39,24445153.94,0,0
163,TRANSFER,188231.11,C1065374290,0.0,0.0,C1660926430,5770169.23,5958400.34,0,0
232,TRANSFER,808546.81,C1238045461,41243.0,0.0,C1584971827,0.0,808546.81,0,0
329,PAYMENT,43401.34,C90130365,51822.0,8420.66,M1190247926,0.0,0.0,0,0
212,CASH_OUT,177415.42,C1368242542,72035.0,0.0,C1688747065,24817.3,202232.72,0,0
36,CASH_OUT,97171.69,C1486561186,0.0,0.0,C1061166911,1457354.78,1630355.49,0,0
287,PAYMENT,11921.54,C696266580,694112.79,682191.25,M743821749,0.0,0.0,0,0
381,TRANSFER,703882.14,C1086283812,703882.14,0.0,C575658952,0.0,0.0,1,0
254,TRANSFER,510053.3,C273379425,7526.0,0.0,C1747249204,400324.71,910378.01,0,0
249,PAYMENT,24335.19,C854971489,154183.92,129848.72,M2000800444,0.0,0.0,0,0
234,TRANSFER,264949.69,C1912538788,264949.69,0.0,C455997820,0.0,0.0,1,0
679,TRANSFER,3150438.28,C1921052827,3150438.28,0.0,C117597233,0.0,0.0,1,0
131,CASH_IN,30959.19,C1055593260,33113.0,64072.19,C2113091421,149593.05,118633.85,0,0
38,PAYMENT,2844.94,C1704149886,0.0,0.0,M1464107489,0.0,0.0,0,0
255,CASH_OUT,40702.17,C1080803627,22591.0,0.0,C412505873,119481.34,160183.51,0,0
139,CASH_OUT,141514.6,C1683709011,61433.0,0.0,C460451653,727484.96,868999.56,0,0
395,PAYMENT,22298.05,C1590438263,264524.68,242226.63,M1728424315,0.0,0.0,0,0
309,PAYMENT,6991.11,C926292505,23309.0,16317.89,M205752776,0.0,0.0,0,0
584,TRANSFER,777448.03,C86523774,777448.03,0.0,C262188325,0.0,0.0,1,0
332,CASH_IN,437903.67,C82855514,2690375.46,3128279.13,C526785838,4883982.5,4446078.83,0,0
307,CASH_OUT,274207.06,C1215945013,149501.0,0.0,C1368404095,48001.5,289171.29,0,0
36,CASH_IN,271622.76,C871814032,124201.0,395823.76,C648735090,149948.26,0.0,0,0
377,CASH_IN,78577.97,C821263177,7951105.05,8029683.02,C2005984812,819289.21,740711.24,0,0
16,CASH_OUT,239786.11,C553116899,789.0,0.0,C1609684527,729735.95,969522.06,0,0
323,CASH_OUT,143582.14,C218244847,6907.71,0.0,C298513858,564236.52,707818.66,0,0
360,PAYMENT,6202.78,C1492608205,0.0,0.0,M871535539,0.0,0.0,0,0
664,TRANSFER,84771.55,C353441050,84771.55,0.0,C1305397370,0.0,0.0,1,0
44,CASH_OUT,16727.86,C1526489290,0.0,0.0,C177522781,3858865.29,3440116.43,0,0
136,PAYMENT,377.98,C336646253,0.0,0.0,M1630519363,0.0,0.0,0,0
332,PAYMENT,17678.74,C303909630,0.0,0.0,M1540992892,0.0,0.0,0,0
351,CASH_IN,201924.78,C300855213,2498691.58,2700616.37,C510872346,243989.88,42065.09,0,0
332,PAYMENT,8782.82,C1399417145,0.0,0.0,M2034847638,0.0,0.0,0,0
356,CASH_OUT,61591.58,C456550013,15893.0,0.0,C724456789,1606943.13,1668534.72,0,0
254,CASH_OUT,60933.66,C123641751,0.0,0.0,C2029631580,3264051.18,3324984.84,0,0
403,CASH_OUT,16102.73,C94446998,0.0,0.0,C322366190,100794.7,116897.44,0,0
10,CASH_OUT,143488.21,C1483097447,0.0,0.0,C1463942959,5615116.14,5758604.36,0,0
329,PAYMENT,4168.75,C1858181250,0.0,0.0,M510398395,0.0,0.0,0,0
180,CASH_OUT,38933.86,C1851095441,0.0,0.0,C1520710679,333759.42,372693.28,0,0
250,CASH_IN,92827.56,C1597012585,1318343.6,1411171.16,C915259545,213354.38,120526.82,0,0
43,CASH_IN,331374.64,C106801106,267875.44,599250.08,C1532918822,488605.57,157230.93,0,0
327,PAYMENT,3958.67,C1426409850,840.0,0.0,M433222179,0.0,0.0,0,0
325,PAYMENT,12428.3,C1427604468,0.0,0.0,M2146533896,0.0,0.0,0,0
202,PAYMENT,12819.63,C1792324708,0.0,0.0,M1207431887,0.0,0.0,0,0
13,PAYMENT,12079.24,C1206512482,0.0,0.0,M1531301179,0.0,0.0,0,0
394,CASH_IN,261856.71,C1441802732,455096.0,716952.71,C602397878,239483.35,0.0,0,0
354,PAYMENT,7893.37,C1457598442,0.0,0.0,M1001753154,0.0,0.0,0,0
131,CASH_OUT,20304.22,C1930596174,31432.0,11127.78,C1930946430,12100.36,32404.59,0,0
133,DEBIT,2279.63,C335125658,731.0,0.0,C1794170438,13211.35,15490.97,0,0
352,CASH_OUT,120527.35,C1344391353,0.0,0.0,C1808451508,326868.81,447396.16,0,0
397,PAYMENT,8027.42,C197688254,64112.09,56084.67,M1867430145,0.0,0.0,0,0
14,CASH_OUT,179907.64,C1477429136,122113.0,0.0,C1916720513,19386159.45,19551168.91,0,0
347,CASH_OUT,145316.65,C1853035631,0.0,0.0,C900228764,1393292.62,1538609.27,0,0
138,CASH_IN,161745.46,C932087623,19690689.2,19852434.66,C1671020079,13094397.55,12932652.1,0,0
210,PAYMENT,11009.46,C1877026811,0.0,0.0,M761623836,0.0,0.0,0,0
228,PAYMENT,1616.33,C708626310,83057.0,81440.67,M624892840,0.0,0.0,0,0
573,CASH_IN,7259.21,C152497150,3842582.17,3849841.38,C1855379461,54716.4,47457.19,0,0
14,CASH_OUT,151805.89,C669258697,5925.0,0.0,C1796835365,0.0,808548.79,0,0
303,CASH_IN,137070.41,C1565462520,8792.0,145862.41,C1873997006,151658.24,14587.82,0,0
42,CASH_OUT,152866.72,C1193183115,0.0,0.0,C593893767,6945241.75,7098108.47,0,0
185,CASH_IN,185558.5,C1422654050,7556330.41,7741888.91,C1042186974,880077.22,694518.72,0,0
155,CASH_IN,276787.71,C1913611881,12495879.85,12772667.56,C1722646807,803875.95,527088.24,0,0
404,CASH_OUT,20033.5,C1704705883,17973.0,0.0,C1746413256,0.0,20033.5,0,0
402,PAYMENT,5589.57,C1549450320,48347.53,42757.96,M78417139,0.0,0.0,0,0
204,CASH_OUT,195151.15,C1343031997,20726.0,0.0,C1221561311,69282.11,513165.02,0,0
154,PAYMENT,2618.64,C994281800,121749.11,119130.48,M1300271681,0.0,0.0,0,0
258,CASH_IN,119041.7,C723223932,26013.0,145054.7,C494089243,0.0,0.0,0,0
